transaction_id,account_id,transaction_type,amount,transaction_date,is_fraud
13060,497,POS Purchase,284.36,2025-12-01 10:59:59,0
13061,336,Deposit,289.43,2025-12-27 04:56:59,0
13062,419,Deposit,62.21,2025-11-10 21:05:59,0
13063,166,Bill Payment,1038.73,2025-07-14 22:43:59,0
13064,371,Deposit,461.78,2025-08-08 05:45:59,0
13065,108,POS Purchase,389.98,2026-05-26 21:54:59,0
13066,570,Deposit,101.2,2026-03-03 02:26:59,0
13067,572,POS Purchase,192.77,2026-04-21 02:58:59,0
13068,453,Transfer,37.87,2026-06-10 16:43:59,0
13069,121,Transfer,194.31,2025-12-04 21:26:59,0
13070,307,Withdrawal,40.42,2025-11-11 09:20:59,0
13071,134,POS Purchase,202.32,2026-04-08 18:03:59,0
13072,473,Deposit,262.54,2025-07-30 05:08:59,0
13073,108,POS Purchase,124.65,2026-04-16 00:14:59,0
13074,566,Bill Payment,173.56,2026-01-06 02:38:59,0
13075,691,POS Purchase,522.17,2026-04-15 01:31:59,0
13076,199,Deposit,29.73,2026-06-26 01:00:59,0
13077,356,Bill Payment,393.23,2026-04-17 00:31:59,0
13078,389,Transfer,47.81,2026-04-18 18:45:59,0
13079,202,Deposit,10.35,2025-07-28 10:33:59,0
13080,165,Withdrawal,52.32,2025-07-20 23:57:59,0
13081,23,Bill Payment,363.09,2026-06-08 00:10:59,0
13082,514,Withdrawal,130.85,2026-02-07 13:16:59,0
13083,85,Deposit,515.95,2025-10-10 03:23:59,0
13084,182,POS Purchase,186.96,2026-01-31 17:25:59,0
13085,5,Withdrawal,6.63,2026-02-17 20:27:59,0
13086,671,Withdrawal,316.32,2026-04-21 11:53:59,0
13087,110,Withdrawal,30.2,2025-10-04 10:06:59,0
13088,539,Deposit,390.42,2026-07-03 01:08:59,0
13089,661,Withdrawal,47.01,2026-01-02 01:12:59,0
13090,240,Bill Payment,106.95,2026-04-06 13:47:59,0
13091,334,Withdrawal,359.11,2025-09-23 20:47:59,0
13092,42,Deposit,772.04,2026-05-30 13:13:59,0
13093,190,Withdrawal,117.08,2025-07-18 01:52:59,0
13094,575,Deposit,443.11,2025-08-18 06:48:59,0
13095,140,Transfer,53.92,2026-05-25 17:26:59,0
13096,699,Bill Payment,412.5,2026-01-04 15:31:59,0
13097,80,Deposit,268.87,2026-02-21 06:56:59,0
13098,49,Transfer,54.53,2026-07-04 11:41:59,0
13099,591,Deposit,91.06,2025-08-13 06:19:59,0
13100,120,Transfer,36.32,2026-03-24 11:11:59,0
13101,643,Deposit,121.71,2025-08-21 08:43:59,0
13102,331,Deposit,57.93,2026-06-15 08:58:59,0
13103,166,Transfer,259.2,2025-08-08 12:46:59,0
13104,516,Bill Payment,1301.98,2025-12-25 12:12:59,0
13105,479,Deposit,4.02,2025-10-17 04:42:59,0
13106,253,POS Purchase,195.63,2025-07-14 01:18:59,0
13107,292,POS Purchase,214.13,2025-11-10 02:37:59,0
13108,111,POS Purchase,614.96,2025-08-25 11:56:59,0
13109,311,Deposit,177.31,2025-11-16 23:24:59,0
13110,124,Bill Payment,197.15,2025-12-18 23:43:59,0
13111,358,POS Purchase,160.5,2025-11-02 20:13:59,0
13112,348,POS Purchase,79.3,2025-08-11 16:08:59,0
13113,234,Bill Payment,15.41,2025-10-11 20:38:59,0
13114,629,POS Purchase,132.34,2025-08-06 21:50:59,0
13115,700,Withdrawal,14.51,2026-06-13 09:58:59,0
13116,14,POS Purchase,200.9,2025-08-14 02:14:59,0
13117,432,Withdrawal,92.79,2026-06-05 23:38:59,0
13118,36,Transfer,191.68,2026-04-05 21:11:59,0
13119,103,POS Purchase,37.05,2026-01-15 22:07:59,0
13120,483,Deposit,675.39,2026-02-21 01:02:59,0
13121,444,Withdrawal,563.31,2026-03-02 12:42:59,0
13122,400,Deposit,53.68,2025-07-26 19:50:59,0
13123,34,Withdrawal,106.19,2025-07-20 01:52:59,0
13124,358,Withdrawal,238.65,2026-04-22 23:12:59,0
13125,513,Deposit,26.14,2025-12-21 06:32:59,0
13126,550,Deposit,110.46,2025-07-14 10:08:59,0
13127,668,POS Purchase,73.29,2026-01-21 14:37:59,0
13128,620,Deposit,618.8,2025-08-10 02:59:59,0
13129,478,Transfer,479.5,2025-12-17 12:26:59,0
13130,538,Deposit,217.78,2025-11-18 20:38:59,0
13131,605,Transfer,184.67,2025-11-30 00:26:59,0
13132,410,Bill Payment,668.42,2025-10-07 00:28:59,0
13133,353,Deposit,674.64,2026-05-05 09:12:59,0
13134,234,POS Purchase,872.12,2025-11-05 16:56:59,0
13135,631,Transfer,34.49,2025-08-18 21:37:59,0
13136,185,POS Purchase,44.75,2026-05-21 16:08:59,0
13137,695,Bill Payment,283.32,2025-08-23 17:02:59,0
13138,620,Bill Payment,195.91,2025-09-07 22:40:59,0
13139,210,Deposit,5.66,2025-09-06 18:31:59,0
13140,690,Bill Payment,16.990000000000002,2026-03-23 00:43:59,0
13141,554,Bill Payment,548.49,2026-06-12 06:29:59,0
13142,538,POS Purchase,508.89,2025-10-02 05:33:59,0
13143,589,Deposit,111.51,2026-02-25 01:48:59,0
13144,568,Transfer,555.22,2025-08-02 12:17:59,0
13145,425,Withdrawal,226.15,2026-05-29 20:40:59,0
13146,279,Bill Payment,410.85,2026-07-04 23:21:59,0
13147,343,Deposit,140.41,2026-02-08 03:15:59,1
13148,187,Transfer,31.09,2026-01-15 09:49:59,0
13149,534,POS Purchase,143.17,2026-02-27 17:08:59,0
13150,270,Deposit,153.8,2026-02-21 07:39:59,0
13151,118,POS Purchase,201.15,2025-07-22 15:56:59,0
13152,421,Deposit,28.9,2026-03-20 00:47:59,0
13153,511,POS Purchase,1190.05,2026-05-30 01:27:59,0
13154,582,Deposit,70.97,2025-12-24 18:30:59,0
13155,58,Deposit,56.33,2026-06-20 04:49:59,0
13156,540,Bill Payment,188.06,2025-12-01 00:40:59,0
13157,382,Transfer,193.62,2025-08-01 15:52:59,0
13158,461,Transfer,145.87,2026-07-07 19:32:59,0
13159,353,Bill Payment,370.48,2026-01-08 11:52:59,0
13160,102,Transfer,182.76,2026-07-06 10:39:59,0
13161,569,POS Purchase,236.21,2025-10-31 02:48:59,0
13162,149,Deposit,322.61,2025-08-19 14:41:59,0
13163,111,Transfer,7.34,2025-09-20 23:38:59,0
13164,50,Bill Payment,212.37,2026-06-12 08:28:59,0
13165,484,POS Purchase,539.96,2026-01-12 09:30:59,0
13166,696,Bill Payment,5.39,2025-09-01 10:27:59,0
13167,615,Bill Payment,130.87,2025-09-19 21:40:59,0
13168,447,POS Purchase,652.69,2026-03-04 18:06:59,0
13169,528,Bill Payment,109.91,2026-06-04 09:16:59,0
13170,152,Withdrawal,154.46,2025-09-09 07:01:59,0
13171,9,POS Purchase,999.06,2025-08-19 02:11:59,0
13172,234,Transfer,56.57,2026-02-28 13:37:59,0
13173,606,Withdrawal,17.87,2026-06-29 00:06:59,0
13174,496,Bill Payment,491.5,2026-01-10 03:11:59,0
13175,523,Withdrawal,508.12,2026-03-04 22:40:59,0
13176,666,Bill Payment,160.7,2025-08-17 15:01:59,0
13177,57,Bill Payment,181.49,2026-01-02 03:55:59,0
13178,625,Deposit,452.68,2026-06-18 02:13:59,0
13179,430,Transfer,336.39,2025-08-08 03:51:59,0
13180,678,Transfer,78.02,2025-12-13 16:56:59,0
13181,530,POS Purchase,5.26,2025-12-28 09:33:59,0
13182,609,Deposit,164.34,2025-08-07 03:08:59,0
13183,501,Transfer,490.59,2026-02-17 23:25:59,0
13184,321,Bill Payment,566.44,2026-05-02 11:32:59,0
13185,520,Deposit,783.18,2026-04-11 00:27:59,0
13186,166,Deposit,530.16,2025-07-14 01:25:59,0
13187,403,Transfer,217.9,2025-12-04 18:07:59,0
13188,126,Withdrawal,148.02,2026-01-27 06:16:59,0
13189,624,Bill Payment,373.75,2026-06-05 14:47:59,0
13190,456,Bill Payment,337.6,2025-08-25 06:28:59,0
13191,318,POS Purchase,194.13,2026-03-20 02:20:59,0
13192,45,Deposit,23.84,2025-10-30 13:40:59,0
13193,547,Bill Payment,652.2,2025-09-14 19:02:59,0
13194,127,Transfer,153.02,2026-03-18 14:13:59,0
13195,400,Transfer,113.88,2025-09-15 16:34:59,0
13196,10,Bill Payment,249.27,2026-04-06 19:05:59,0
13197,447,Transfer,281.09,2026-02-07 22:13:59,0
13198,291,Withdrawal,60.15,2026-05-31 09:32:59,0
13199,86,Deposit,454.41,2025-10-28 00:56:59,0
13200,463,Withdrawal,86.6,2026-02-11 20:02:59,0
13201,76,Withdrawal,52.66,2025-08-19 08:49:59,0
13202,566,Bill Payment,131.39,2026-02-16 07:36:59,0
13203,330,Transfer,328.85,2026-03-09 10:31:59,0
13204,125,Withdrawal,842.4,2025-08-12 09:18:59,0
13205,597,Bill Payment,415.24,2026-04-04 18:30:59,0
13206,49,Withdrawal,705.81,2026-03-22 16:15:59,0
13207,498,Withdrawal,38.88,2025-10-08 11:10:59,0
13208,87,Deposit,19.46,2025-10-27 21:40:59,0
13209,233,Withdrawal,204.94,2026-02-03 00:12:59,0
13210,605,Transfer,86.73,2026-05-16 20:17:59,0
13211,574,Withdrawal,441.15,2026-02-13 02:09:59,0
13212,503,Withdrawal,279.68,2025-10-03 20:00:59,0
13213,587,Transfer,883.78,2026-01-12 19:15:59,0
13214,446,POS Purchase,74.52,2025-11-16 01:49:59,0
13215,412,Deposit,167.28,2025-11-19 13:37:59,0
13216,557,Deposit,174.91,2026-03-11 01:46:59,0
13217,395,POS Purchase,69.34,2026-05-07 19:56:59,0
13218,662,POS Purchase,223.96,2025-10-14 05:03:59,0
13219,178,Transfer,147.43,2026-03-18 12:36:59,0
13220,172,POS Purchase,148.97,2026-06-23 08:02:59,0
13221,278,Bill Payment,113.64,2025-09-06 15:42:59,0
13222,238,Deposit,5.27,2026-01-22 03:41:59,0
13223,390,POS Purchase,185.59,2025-10-09 18:48:59,0
13224,650,POS Purchase,103.09,2026-03-09 07:07:59,0
13225,494,Transfer,1.33,2025-10-18 15:18:59,0
13226,550,Withdrawal,93.02,2026-04-30 14:14:59,0
13227,349,POS Purchase,82.65,2026-04-28 12:02:59,0
13228,308,Deposit,125.99,2026-05-04 07:27:59,0
13229,526,Withdrawal,36.35,2025-11-28 00:31:59,0
13230,119,Deposit,178.16,2026-04-06 02:39:59,0
13231,277,Bill Payment,295.77,2026-02-25 12:23:59,0
13232,110,Bill Payment,249.69,2026-05-13 17:13:59,0
13233,503,Withdrawal,408.1,2026-03-27 12:40:59,0
13234,406,Withdrawal,151.37,2026-03-21 11:38:59,0
13235,173,Deposit,184.02,2026-04-22 21:41:59,0
13236,141,Bill Payment,416.71,2025-08-11 22:54:59,0
13237,352,Transfer,140.52,2026-01-24 20:18:59,0
13238,335,POS Purchase,303.33,2025-07-19 14:09:59,0
13239,175,Transfer,143.56,2025-08-10 08:39:59,0
13240,375,Transfer,136.21,2025-07-21 20:16:59,0
13241,334,Bill Payment,357.99,2026-04-15 13:57:59,0
13242,484,Bill Payment,49.04,2025-07-21 13:32:59,0
13243,370,Withdrawal,104.34,2025-10-17 03:10:59,0
13244,139,POS Purchase,64.46000000000001,2025-11-09 04:49:59,0
13245,158,Withdrawal,112.22,2026-03-24 07:46:59,0
13246,83,POS Purchase,66.46,2026-03-17 19:36:59,0
13247,47,Deposit,217.52,2026-03-19 18:53:59,0
13248,396,Withdrawal,401.08,2026-04-10 10:19:59,0
13249,172,Withdrawal,387.16,2026-06-13 02:03:59,0
13250,647,Withdrawal,114.34,2025-12-19 23:09:59,0
13251,608,Transfer,1123.08,2025-11-26 14:57:59,0
13252,177,Withdrawal,226.26,2025-09-27 23:57:59,0
13253,153,POS Purchase,128.45999999999998,2025-11-13 06:54:59,0
13254,242,Withdrawal,452.27,2026-05-28 22:41:59,0
13255,689,Withdrawal,328.22,2025-10-09 14:48:59,0
13256,339,Bill Payment,346.85,2025-08-30 02:20:59,0
13257,363,POS Purchase,55.58,2025-10-26 20:22:59,0
13258,74,Bill Payment,158.93,2025-10-29 11:18:59,0
13259,520,Deposit,495.81,2026-03-29 13:24:59,0
13260,147,Transfer,176.31,2026-06-11 14:56:59,0
13261,175,POS Purchase,288.57,2026-02-17 18:01:59,0
13262,505,Transfer,222.64,2025-09-29 15:11:59,0
13263,234,Withdrawal,462.86,2025-07-25 05:53:59,0
13264,269,POS Purchase,84.71,2026-04-15 12:31:59,0
13265,621,Withdrawal,215.2,2026-05-17 18:05:59,0
13266,547,Transfer,33.88,2025-08-20 19:01:59,0
13267,609,Transfer,293.97,2025-12-01 19:25:59,0
13268,615,Bill Payment,330.16,2025-10-31 01:48:59,0
13269,193,Withdrawal,11.95,2025-11-04 17:30:59,0
13270,219,Withdrawal,282.59,2026-03-15 08:01:59,0
13271,459,Withdrawal,134.9,2026-03-19 04:00:59,0
13272,609,Withdrawal,34.12,2025-08-17 14:34:59,0
13273,399,Transfer,137.14,2025-10-27 13:48:59,0
13274,431,Transfer,54.99,2026-01-02 23:23:59,0
13275,388,Bill Payment,135.28,2026-01-06 00:41:59,0
13276,110,Bill Payment,122.26,2025-08-25 22:18:59,0
13277,668,POS Purchase,336.23,2025-10-31 18:29:59,0
13278,238,Transfer,373.04,2026-01-27 16:28:59,0
13279,381,Transfer,234.5,2025-07-17 13:52:59,0
13280,565,Transfer,6.74,2025-09-04 12:24:59,0
13281,267,Deposit,669.49,2025-08-17 18:07:59,0
13282,678,Withdrawal,290.78,2025-07-22 08:19:59,0
13283,136,Deposit,9.7,2025-08-21 00:53:59,0
13284,554,Withdrawal,428.08,2025-09-12 07:06:59,0
13285,41,Bill Payment,56.87,2026-04-10 23:19:59,0
13286,570,Bill Payment,217.41,2026-02-09 17:39:59,0
13287,17,POS Purchase,158.14,2026-05-24 00:30:59,0
13288,553,Bill Payment,137.11,2025-11-03 06:26:59,0
13289,464,Transfer,552.17,2026-02-14 03:45:59,0
13290,640,POS Purchase,144.78,2025-12-26 05:29:59,0
13291,89,Deposit,20.58,2025-09-13 06:38:59,0
13292,596,Withdrawal,733.67,2026-04-04 16:59:59,0
13293,583,Withdrawal,634.11,2025-09-22 01:02:59,0
13294,633,Bill Payment,289.35,2026-05-15 20:33:59,0
13295,406,Withdrawal,158.73,2026-06-26 07:47:59,0
13296,84,Withdrawal,25.36,2025-07-15 23:32:59,0
13297,202,Withdrawal,392.05,2025-10-04 18:17:59,0
13298,402,POS Purchase,20.62,2025-08-14 14:21:59,0
13299,390,Transfer,18.77,2026-06-23 13:43:59,0
13300,395,Transfer,193.71,2026-07-04 08:31:59,0
13301,423,Transfer,44.63,2026-05-14 14:51:59,0
13302,384,POS Purchase,2.94,2026-03-08 03:48:59,0
13303,20,Deposit,138.53,2026-04-04 10:39:59,0
13304,4,Withdrawal,37.9,2025-10-12 16:05:59,0
13305,14,POS Purchase,44.74,2026-03-25 03:58:59,0
13306,676,Withdrawal,21.01,2026-04-23 12:51:59,0
13307,274,POS Purchase,58.38,2026-03-01 17:46:59,0
13308,22,Transfer,315.24,2025-10-26 04:12:59,0
13309,676,POS Purchase,414.78,2025-10-30 14:27:59,0
13310,9,Transfer,151.61,2025-11-25 16:11:59,0
13311,149,Withdrawal,177.59,2026-02-09 14:06:59,0
13312,88,Deposit,9.3,2026-06-14 06:37:59,0
13313,573,POS Purchase,18.96,2026-05-28 17:24:59,0
13314,71,Withdrawal,75.46,2026-06-01 13:41:59,0
13315,371,Deposit,197.26,2025-07-11 23:42:59,0
13316,614,Bill Payment,337.34,2026-03-29 20:15:59,0
13317,27,Transfer,233.22,2026-06-20 06:48:59,0
13318,596,Bill Payment,125.45,2026-06-19 01:32:59,0
13319,437,Withdrawal,32.480000000000004,2025-08-30 11:42:59,0
13320,318,Transfer,380.41,2025-10-19 13:17:59,0
13321,648,Transfer,114.06,2025-09-18 15:37:59,0
13322,335,Withdrawal,334.0,2025-10-02 01:44:59,0
13323,494,Withdrawal,180.86,2026-06-04 08:01:59,0
13324,388,Withdrawal,336.49,2025-10-17 18:31:59,0
13325,470,Transfer,595.57,2025-07-30 05:21:59,0
13326,317,Transfer,635.67,2026-03-29 17:44:59,0
13327,682,Transfer,192.49,2026-05-02 17:05:59,0
13328,76,Bill Payment,180.11,2025-08-20 00:24:59,0
13329,393,Withdrawal,78.2,2025-07-25 01:51:59,0
13330,156,Transfer,687.44,2026-03-12 22:13:59,0
13331,247,Bill Payment,154.09,2025-10-24 05:46:59,0
13332,34,Deposit,35.12,2025-10-26 03:18:59,0
13333,105,Deposit,142.72,2025-09-21 04:59:59,0
13334,569,POS Purchase,34.97,2025-09-11 16:22:59,0
13335,238,Transfer,175.56,2026-04-06 23:47:59,0
13336,146,Withdrawal,206.97,2025-11-02 20:37:59,0
13337,148,Bill Payment,104.03,2025-12-10 12:40:59,0
13338,652,Transfer,19.59,2025-09-19 17:36:59,0
13339,391,Bill Payment,719.39,2025-12-29 01:07:59,0
13340,414,Deposit,372.09,2026-05-29 06:48:59,0
13341,128,Bill Payment,457.4,2025-11-18 17:58:59,0
13342,29,POS Purchase,115.27,2025-12-15 18:18:59,0
13343,525,POS Purchase,358.65,2025-10-20 09:15:59,0
13344,103,Bill Payment,167.08,2026-05-14 23:55:59,0
13345,530,Deposit,57.12,2025-09-23 23:21:59,0
13346,569,Bill Payment,34.22,2025-12-06 10:14:59,0
13347,645,Deposit,106.8,2026-02-23 00:21:59,0
13348,438,Deposit,38.0,2025-09-22 19:10:59,0
13349,385,POS Purchase,1590.76,2025-12-23 09:16:59,0
13350,436,Transfer,13.61,2026-02-14 04:49:59,0
13351,377,POS Purchase,146.47,2026-06-21 06:41:59,0
13352,164,Bill Payment,151.41,2026-02-27 08:58:59,0
13353,285,POS Purchase,90.39,2025-10-10 21:24:59,0
13354,321,Bill Payment,212.78,2026-01-19 17:57:59,0
13355,464,POS Purchase,41.62,2025-10-04 11:42:59,0
13356,503,Bill Payment,384.02,2026-03-27 18:02:59,0
13357,164,POS Purchase,102.03,2025-08-17 18:10:59,0
13358,271,Withdrawal,224.72,2025-08-01 20:05:59,0
13359,233,Transfer,315.38,2025-09-28 13:20:59,0
13360,64,Transfer,550.65,2026-03-09 15:03:59,0
13361,466,POS Purchase,452.65,2026-04-16 17:35:59,0
13362,49,Withdrawal,235.32,2025-08-03 16:41:59,0
13363,206,Deposit,123.92,2026-03-15 01:15:59,0
13364,29,Deposit,175.89,2025-09-13 13:32:59,0
13365,200,Withdrawal,367.05,2025-11-13 03:13:59,0
13366,584,POS Purchase,526.0,2025-12-29 22:00:59,0
13367,440,Withdrawal,28.39,2026-03-14 14:14:59,0
13368,394,Withdrawal,122.47,2025-08-15 06:13:59,0
13369,283,POS Purchase,375.16,2025-08-06 00:03:59,0
13370,391,Transfer,142.26,2026-07-05 23:47:59,0
13371,34,Bill Payment,101.95,2025-12-21 13:04:59,0
13372,136,Bill Payment,133.47,2025-12-19 19:37:59,0
13373,202,Bill Payment,231.86,2025-07-28 18:49:59,0
13374,67,Transfer,2136.81,2025-09-08 21:48:59,0
13375,461,Bill Payment,170.81,2026-04-06 02:30:59,0
13376,28,Deposit,59.45,2026-04-26 03:00:59,0
13377,355,Deposit,45.44,2026-02-03 07:17:59,0
13378,349,Bill Payment,11.82,2026-01-29 18:21:59,0
13379,671,Deposit,205.57,2025-10-12 17:35:59,0
13380,305,Withdrawal,197.63,2026-06-08 17:06:59,0
13381,403,Withdrawal,58.43,2025-07-11 17:10:59,0
13382,58,Withdrawal,298.13,2026-05-31 12:19:59,0
13383,457,Withdrawal,338.84,2026-03-06 18:36:59,0
13384,550,Deposit,75.97,2025-11-09 13:06:59,0
13385,659,Bill Payment,106.44,2026-02-16 11:07:59,0
13386,15,Transfer,1164.37,2026-01-22 07:06:59,0
13387,345,Transfer,118.21,2026-05-07 18:26:59,0
13388,594,Transfer,358.62,2026-04-28 16:56:59,0
13389,623,Deposit,151.7,2026-06-09 07:03:59,0
13390,633,Deposit,395.18,2025-10-13 04:07:59,0
13391,575,Withdrawal,367.36,2026-02-08 06:50:59,0
13392,333,Transfer,276.47,2025-12-27 01:35:59,0
13393,110,POS Purchase,483.37,2025-11-20 10:01:59,0
13394,45,POS Purchase,701.12,2026-05-30 05:41:59,0
13395,26,Withdrawal,217.87,2026-02-06 17:56:59,0
13396,661,Deposit,68.78,2026-07-07 23:35:59,0
13397,427,POS Purchase,128.14,2025-10-28 13:54:59,0
13398,203,Withdrawal,356.02,2026-01-18 16:57:59,0
13399,177,POS Purchase,264.09,2025-07-24 19:21:59,0
13400,183,Bill Payment,49.94,2025-11-17 18:56:59,0
13401,523,Deposit,14.15,2026-02-01 20:16:59,0
13402,426,Deposit,288.18,2025-12-24 16:19:59,0
13403,565,Deposit,73.28,2025-12-24 05:45:59,0
13404,478,Transfer,174.12,2026-06-07 11:19:59,0
13405,602,Transfer,344.34,2026-04-27 14:07:59,0
13406,626,Deposit,207.76,2026-02-10 11:21:59,0
13407,556,Deposit,22.74,2025-09-18 22:07:59,0
13408,403,Deposit,52.32,2025-09-27 09:18:59,0
13409,170,Withdrawal,62.9,2025-11-22 04:16:59,0
13410,449,Deposit,75.56,2025-12-16 01:42:59,0
13411,500,Transfer,209.33,2026-05-16 23:31:59,0
13412,19,Deposit,176.28,2025-10-10 14:22:59,0
13413,462,POS Purchase,57.78,2026-02-23 09:05:59,0
13414,661,Bill Payment,18.49,2025-07-13 06:58:59,0
13415,420,Deposit,48.01,2025-08-20 23:00:59,0
13416,146,Transfer,1040.82,2026-02-17 23:47:59,0
13417,596,Transfer,159.04,2025-08-10 15:33:59,0
13418,433,Withdrawal,506.0,2026-03-23 10:19:59,0
13419,392,Deposit,473.21,2025-11-26 16:37:59,0
13420,539,Transfer,180.11,2026-03-21 20:03:59,0
13421,534,Transfer,307.63,2025-09-09 17:06:59,0
13422,76,POS Purchase,54.53,2025-11-27 03:40:59,0
13423,273,Bill Payment,292.51,2025-11-04 21:22:59,0
13424,40,Deposit,80.5,2026-06-01 06:47:59,0
13425,461,Withdrawal,447.04,2026-05-17 13:07:59,0
13426,128,Deposit,22.86,2025-09-15 13:50:59,0
13427,355,POS Purchase,371.85,2026-03-24 10:11:59,0
13428,598,Withdrawal,27.32,2026-01-26 07:19:59,0
13429,173,Bill Payment,533.56,2026-05-28 08:52:59,0
13430,227,Transfer,91.67,2026-05-04 19:06:59,0
13431,525,Deposit,266.61,2026-03-27 16:18:59,0
13432,132,Deposit,168.11,2026-05-07 07:54:59,0
13433,351,Withdrawal,115.05,2025-09-15 16:38:59,0
13434,125,Deposit,260.22,2025-12-15 16:33:59,0
13435,82,Transfer,737.84,2025-12-16 02:31:59,0
13436,463,Deposit,11.54,2025-11-18 06:25:59,0
13437,586,POS Purchase,628.87,2026-06-14 03:21:59,0
13438,81,Withdrawal,235.81,2025-07-17 23:21:59,0
13439,236,POS Purchase,412.67,2025-12-31 19:54:59,0
13440,171,POS Purchase,122.08,2025-11-27 22:32:59,0
13441,134,POS Purchase,160.59,2026-06-15 04:52:59,0
13442,535,POS Purchase,508.85,2025-11-24 16:43:59,0
13443,300,POS Purchase,134.97,2025-08-19 19:12:59,0
13444,288,Withdrawal,192.25,2026-02-20 16:39:59,0
13445,599,Withdrawal,6.1,2025-08-04 14:13:59,0
13446,498,Deposit,44.17,2026-02-09 07:32:59,0
13447,642,POS Purchase,257.59,2025-10-17 15:27:59,0
13448,279,Deposit,316.56,2025-08-18 14:03:59,0
13449,523,Deposit,219.43,2025-08-23 00:13:59,0
13450,476,Withdrawal,39.67,2025-10-05 02:45:59,0
13451,475,Transfer,148.38,2026-05-26 07:20:59,0
13452,466,Bill Payment,110.66,2025-09-23 13:11:59,0
13453,570,POS Purchase,172.13,2025-07-19 00:05:59,0
13454,359,Deposit,511.69,2026-06-13 21:06:59,0
13455,380,Withdrawal,374.87,2025-11-29 10:42:59,0
13456,446,Bill Payment,22.93,2025-08-20 23:43:59,0
13457,469,Bill Payment,553.52,2025-12-18 18:22:59,0
13458,580,Transfer,160.55,2025-11-18 17:22:59,0
13459,643,Bill Payment,341.51,2025-08-26 13:13:59,0
13460,530,Deposit,38.72,2025-11-29 09:36:59,0
13461,119,POS Purchase,278.71,2026-01-15 04:50:59,0
13462,248,Deposit,68.4,2025-07-21 20:22:59,0
13463,621,Withdrawal,145.23,2025-09-28 04:56:59,0
13464,565,POS Purchase,5.25,2026-03-05 23:19:59,0
13465,421,Deposit,42.1,2025-09-07 04:02:59,0
13466,51,Deposit,25.15,2025-07-20 04:49:59,0
13467,487,Withdrawal,69.53,2026-02-21 04:37:59,0
13468,412,Transfer,27.35,2026-01-09 08:36:59,0
13469,119,POS Purchase,295.34,2025-12-28 21:09:59,0
13470,44,Withdrawal,8.370000000000001,2025-11-21 13:20:59,0
13471,429,Transfer,241.41,2025-08-15 01:03:59,0
13472,695,Withdrawal,38.91,2026-06-07 01:48:59,0
13473,175,Transfer,726.84,2026-05-07 08:40:59,0
13474,196,Transfer,677.12,2026-05-19 08:53:59,0
13475,121,Transfer,64.89,2025-08-17 08:38:59,0
13476,621,POS Purchase,239.25,2026-05-14 13:50:59,0
13477,604,POS Purchase,8.1,2025-10-11 10:31:59,0
13478,443,Deposit,672.29,2025-10-29 07:44:59,0
13479,195,Transfer,186.05,2026-04-01 11:08:59,0
13480,88,Deposit,12.05,2026-05-07 12:49:59,0
13481,260,Transfer,105.83,2026-06-19 04:53:59,0
13482,623,Transfer,20.99,2026-05-16 22:53:59,0
13483,310,Transfer,125.78,2025-11-13 21:25:59,0
13484,401,POS Purchase,278.11,2025-09-06 06:05:59,0
13485,197,Deposit,159.67,2025-07-13 17:34:59,0
13486,401,Withdrawal,122.01,2026-03-05 08:32:59,0
13487,37,POS Purchase,32.72,2025-08-13 20:43:59,0
13488,13,Bill Payment,71.24,2026-03-20 03:53:59,0
13489,438,POS Purchase,27.38,2025-10-11 23:43:59,0
13490,311,Bill Payment,412.91,2025-11-21 22:02:59,0
13491,228,Deposit,37.33,2025-08-09 12:38:59,0
13492,421,Bill Payment,227.2,2026-04-22 06:24:59,0
13493,188,Bill Payment,105.92,2025-12-20 01:38:59,0
13494,536,POS Purchase,65.04,2025-08-10 16:02:59,0
13495,635,Deposit,256.03999999999996,2026-06-21 23:01:59,0
13496,624,Bill Payment,153.66,2026-04-25 18:56:59,0
13497,10,Deposit,128.76999999999998,2026-06-16 10:35:59,0
13498,663,Bill Payment,225.64,2026-02-08 03:34:59,0
13499,592,Withdrawal,169.96,2026-02-21 16:02:59,0
13500,174,POS Purchase,91.42,2025-10-14 10:34:59,0
13501,281,Deposit,205.71,2025-09-17 16:41:59,0
13502,598,Deposit,277.79,2025-09-16 16:35:59,0
13503,595,Transfer,7.76,2025-10-17 06:07:59,0
13504,321,Deposit,157.78,2025-09-01 11:48:59,0
13505,688,Withdrawal,15.85,2026-04-27 19:46:59,0
13506,134,POS Purchase,52.57,2025-08-06 12:35:59,0
13507,42,Deposit,206.53,2026-02-21 02:31:59,0
13508,639,Deposit,503.83,2026-04-25 16:38:59,0
13509,144,Transfer,536.98,2026-04-24 22:31:59,0
13510,7,POS Purchase,19.13,2026-02-13 09:32:59,0
13511,32,Withdrawal,136.8,2025-12-08 05:43:59,0
